time,wall_distance,desired_velocity,actual_velocity,desired_heading,control_variable
272.74,0.95,5.0,5.0,-5.54,-1.11
272.75,0.95,5.0,5.0,-5.53,-1.11
272.76,0.95,5.0,5.0,-5.52,-1.11
272.77,0.95,5.0,5.0,-5.51,-1.1
272.78,0.95,5.0,5.0,-5.49,-1.1
272.79,0.95,5.0,5.0,-5.48,-1.1
272.8,0.95,5.0,5.0,-5.47,-1.09
272.81,0.95,5.0,5.0,-5.46,-1.09
272.82,0.95,5.0,5.0,-5.44,-1.09
272.83,0.95,5.0,5.0,-5.43,-1.09
272.84,0.95,5.0,5.0,-5.42,-1.08
272.85,0.95,5.0,5.0,-5.41,-1.08
272.86,0.95,5.0,5.0,-5.39,-1.08
272.87,0.95,5.0,5.0,-5.38,-1.08
272.88,0.95,5.0,5.0,-5.37,-1.08
272.89,0.95,5.0,5.0,-5.35,-1.07
272.9,0.95,5.0,5.0,-5.34,-1.07
272.91,0.95,5.0,5.0,-5.33,-1.07
272.92,0.95,5.0,5.0,-5.32,-1.06
272.93,0.95,5.0,5.0,-5.3,-1.06
272.94,0.95,5.0,5.0,-5.29,-1.06
272.95,0.95,5.0,5.0,-5.28,-1.06
272.96,0.95,5.0,5.0,-5.27,-1.06
272.97,0.95,5.0,5.0,-5.25,-1.05
272.98,0.95,5.0,5.0,-5.24,-1.05
272.99,0.95,5.0,5.0,-5.23,-1.05
273.0,0.95,5.0,5.0,-5.22,-1.05
273.01,0.95,5.0,5.0,-5.2,-1.04
273.02,0.95,5.0,5.0,-5.19,-1.04
273.03,0.95,5.0,5.0,-5.18,-1.04
273.04,0.95,5.0,5.0,-5.16,-1.03
273.05,0.95,5.0,5.0,-5.15,-1.03
273.06,0.96,5.0,5.0,-5.14,-1.03
273.07,0.96,5.0,5.0,-5.13,-1.03
273.08,0.96,5.0,5.0,-5.11,-1.03
273.09,0.96,5.0,5.0,-5.1,-1.02
273.1,0.96,5.0,5.0,-5.09,-1.02
273.11,0.96,5.0,5.0,-5.08,-1.02
273.12,0.96,5.0,5.0,-5.06,-1.02
273.13,0.96,5.0,5.0,-5.05,-1.01
273.14,0.96,5.0,5.0,-5.04,-1.01
273.15,0.96,5.0,5.0,-5.03,-1.01
273.16,0.96,5.0,5.0,-5.01,-1.0
273.17,0.96,5.0,5.0,-5.0,-1.0
273.18,0.96,5.0,5.0,-5.0,-1.0
273.19,0.96,5.0,5.0,-5.0,-1.0
273.2,0.96,5.0,5.0,-5.0,-1.0
273.21,0.95,5.0,5.0,-5.0,-1.0
273.22,0.95,5.0,5.0,-5.0,-1.0
273.23,0.95,5.0,5.0,-5.0,-1.0
273.24,0.95,5.0,5.0,-5.0,-1.0
273.25,0.95,5.0,5.0,-5.0,-1.0
273.26,0.95,5.0,5.0,-5.0,-1.0
273.27,0.95,5.0,5.0,-5.0,-1.0
273.28,0.95,5.0,5.0,-5.0,-1.0
273.29,0.95,5.0,5.0,-5.0,-1.0
273.3,0.95,5.0,5.0,-5.0,-1.0
273.31,0.95,5.0,5.0,-5.0,-1.0
273.32,0.95,5.0,5.0,-5.0,-1.0
273.33,0.95,5.0,5.0,-5.0,-1.0
273.34,0.95,5.0,5.0,-5.0,-1.0
273.35,0.95,5.0,5.0,-5.0,-1.0
273.36,0.95,5.0,5.0,-5.0,-1.0
273.37,0.95,5.0,5.0,-5.0,-1.0
273.38,0.95,5.0,5.0,-5.0,-1.0
273.39,0.95,5.0,5.0,-5.0,-1.0
273.4,0.95,5.0,5.0,-5.0,-1.0
273.41,0.95,5.0,5.0,-5.0,-1.0
273.42,0.95,5.0,5.0,-5.0,-1.0
273.43,0.95,5.0,5.0,-5.0,-1.0
273.44,0.95,5.0,5.0,-5.0,-1.0
273.45,0.95,5.0,5.0,-5.0,-1.0
273.46,0.95,5.0,5.0,-5.0,-1.0
273.47,0.95,5.0,5.0,-5.0,-1.0
273.48,0.95,5.0,5.0,-5.0,-1.0
273.49,0.95,5.0,5.0,-5.0,-1.0
273.5,0.95,5.0,5.0,-5.0,-1.0
273.51,0.95,5.0,5.0,-5.0,-1.0
273.52,0.95,5.0,5.0,-5.0,-1.0
273.53,0.95,5.0,5.0,-5.0,-1.0
273.54,0.95,5.0,5.0,-5.0,-1.0
273.55,0.95,5.0,5.0,-5.0,-1.0
273.56,0.95,5.0,5.0,-5.0,-1.0
273.57,0.95,5.0,5.0,-5.0,-1.0
273.58,0.95,5.0,5.0,-5.0,-1.0
273.59,0.95,5.0,5.0,-5.0,-1.0
273.6,0.95,5.0,5.0,-5.0,-1.0
273.61,0.94,5.0,5.0,-5.0,-1.0
273.62,0.94,5.0,5.0,-5.0,-1.0
273.63,0.94,5.0,5.0,-5.0,-1.0
273.64,0.94,5.0,5.0,-5.0,-1.0
273.65,0.94,5.0,5.0,-5.0,-1.0
273.66,0.94,5.0,5.0,-5.0,-1.0
273.67,0.94,5.0,5.0,-5.0,-1.0
273.68,0.94,5.0,5.0,-5.0,-1.0
273.69,0.94,5.0,5.0,-5.0,-1.0
273.7,0.94,5.0,5.0,-5.0,-1.0
273.71,0.94,5.0,5.0,-5.0,-1.0
273.72,0.94,5.0,5.0,-5.0,-1.0
273.73,0.95,5.0,5.0,-5.0,-1.0
273.74,0.95,5.0,5.0,-5.0,-1.0
273.75,0.95,5.0,5.0,-5.0,-1.0
273.76,0.95,5.0,5.0,-5.0,-1.0
273.77,0.95,5.0,5.0,-5.0,-1.0
273.78,0.95,5.0,5.0,-5.0,-1.0
273.79,0.95,5.0,5.0,-5.0,-1.0
273.8,0.95,5.0,5.0,-5.0,-1.0
273.81,0.95,5.0,5.0,-5.0,-1.0
273.82,0.95,5.0,5.0,-5.0,-1.0
273.83,0.95,5.0,5.0,-5.0,-1.0
273.84,0.95,5.0,5.0,-5.0,-1.0
273.85,0.95,5.0,5.0,-5.0,-1.0
273.86,0.95,5.0,5.0,-5.0,-1.0
273.87,0.95,5.0,5.0,-5.0,-1.0
273.88,0.95,5.0,5.0,-5.0,-1.0
273.89,0.95,5.0,5.0,-5.0,-1.0
273.9,0.95,5.0,5.0,-5.0,-1.0
273.91,0.95,5.0,5.0,-5.0,-1.0
273.92,0.95,5.0,5.0,-5.0,-1.0
273.93,0.95,5.0,5.0,-5.0,-1.0
273.94,0.95,5.0,5.0,-5.0,-1.0
273.95,0.95,5.0,5.0,-5.0,-1.0
273.96,0.95,5.0,5.0,-5.0,-1.0
273.97,0.95,5.0,5.0,-5.0,-1.0
273.98,0.95,5.0,5.0,-5.0,-1.0
273.99,0.95,5.0,5.0,-5.0,-1.0
274.0,0.95,5.0,5.0,-5.0,-1.0
274.01,0.95,5.0,5.0,-5.0,-1.0
274.02,0.95,5.0,5.0,-5.0,-1.0
274.03,0.95,5.0,5.0,-5.0,-1.0
274.04,0.95,5.0,5.0,-5.0,-1.0
274.05,0.95,5.0,5.0,-5.0,-1.0
274.06,0.95,5.0,5.0,-5.0,-1.0
274.07,0.95,5.0,5.0,-5.0,-1.0
274.08,0.95,5.0,5.0,-5.0,-1.0
274.09,0.95,5.0,5.0,-5.0,-1.0
274.1,0.95,5.0,5.0,-5.0,-1.0
274.11,0.95,5.0,5.0,-5.0,-1.0
274.12,0.95,5.0,5.0,-5.0,-1.0
274.13,0.95,5.0,5.0,-5.0,-1.0
274.14,0.95,5.0,5.0,-5.0,-1.0
274.15,0.95,5.0,5.0,-5.0,-1.0
274.16,0.95,5.0,5.0,-5.0,-1.0
274.17,0.95,5.0,5.0,-5.0,-1.0
274.18,0.95,5.0,5.0,-5.0,-1.0
274.19,0.95,5.0,5.0,-5.0,-1.0
274.2,0.95,5.0,5.0,-5.0,-1.0
274.21,0.95,5.0,5.0,-5.0,-1.0
274.22,0.95,5.0,5.0,-5.0,-1.0
274.23,0.95,5.0,5.0,-5.0,-1.0
274.24,0.95,5.0,5.0,-5.0,-1.0
274.25,0.95,5.0,5.0,-5.0,-1.0
274.26,0.95,5.0,5.0,-5.0,-1.0
274.27,0.95,5.0,5.0,-5.0,-1.0
274.28,0.95,5.0,5.0,-5.0,-1.0
274.29,0.95,5.0,5.0,-5.0,-1.0
274.3,0.95,5.0,5.0,-5.0,-1.0
274.31,0.95,5.0,5.0,-5.0,-1.0
274.32,0.95,5.0,5.0,-5.0,-1.0
274.33,0.95,5.0,5.0,-5.0,-1.0
274.34,0.95,5.0,5.0,-5.0,-1.0
274.35,0.95,5.0,5.0,-5.0,-1.0
274.36,0.95,5.0,5.0,-5.0,-1.0
274.37,0.95,5.0,5.0,-5.0,-1.0
274.38,0.95,5.0,5.0,-5.0,-1.0
274.39,0.95,5.0,5.0,-5.0,-1.0
274.4,0.94,5.0,5.0,-5.0,-1.0
274.41,0.94,5.0,5.0,-5.0,-1.0
274.42,0.94,5.0,5.0,-5.0,-1.0
274.43,0.94,5.0,5.0,-5.0,-1.0
274.44,0.94,5.0,5.0,-5.0,-1.0
274.45,0.94,5.0,5.0,-5.0,-1.0
274.46,0.94,5.0,5.0,-5.0,-1.0
274.47,0.94,5.0,5.0,-5.0,-1.0
274.48,0.95,5.0,5.0,-5.0,-1.0
274.49,0.95,5.0,5.0,-5.0,-1.0
274.5,0.95,5.0,5.0,-5.0,-1.0
274.51,0.95,5.0,5.0,-5.0,-1.0
274.52,0.95,5.0,5.0,-5.0,-1.0
274.53,0.95,5.0,5.0,-5.0,-1.0
274.54,0.95,5.0,5.0,-5.0,-1.0
274.55,0.95,5.0,5.0,-5.0,-1.0
274.56,0.95,5.0,5.0,-5.0,-1.0
274.57,0.95,5.0,5.0,-5.0,-1.0
274.58,0.95,5.0,5.0,-5.0,-1.0
274.59,0.95,5.0,5.0,-5.0,-1.0
274.6,0.95,5.0,5.0,-5.0,-1.0
274.61,0.95,5.0,5.0,-5.0,-1.0
274.62,0.95,5.0,5.0,-5.0,-1.0
274.63,0.95,5.0,5.0,-5.0,-1.0
274.64,0.95,5.0,5.0,-5.0,-1.0
274.65,0.95,5.0,5.0,-5.0,-1.0
274.66,0.95,5.0,5.0,-5.0,-1.0
274.67,0.95,5.0,5.0,-5.0,-1.0
274.68,0.95,5.0,5.0,-5.0,-1.0
274.69,0.95,5.0,5.0,-5.0,-1.0
274.7,0.96,5.0,5.0,-5.0,-1.0
274.71,0.96,5.0,5.0,-5.0,-1.0
274.72,0.96,5.0,5.0,-5.0,-1.0
274.73,0.96,5.0,5.0,-5.0,-1.0
274.74,0.96,5.0,5.0,-5.0,-1.0
274.75,0.96,5.0,5.0,-5.0,-1.0
274.76,0.96,5.0,5.0,-5.0,-1.0
274.77,0.96,5.0,5.0,-5.0,-1.0
274.78,0.96,5.0,5.0,-5.0,-1.0
274.79,0.96,5.0,5.0,-5.0,-1.0
274.8,0.96,5.0,5.0,-5.0,-1.0
274.81,0.96,5.0,5.0,-5.0,-1.0
274.82,0.96,5.0,5.0,-5.0,-1.0
274.83,0.96,5.0,5.0,-5.0,-1.0
274.84,0.96,5.0,5.0,-5.0,-1.0
274.85,0.96,5.0,5.0,-5.0,-1.0
274.86,0.96,5.0,5.0,-5.0,-1.0
274.87,0.96,5.0,5.0,-5.0,-1.0
274.88,0.96,5.0,5.0,-5.0,-1.0
274.89,0.96,5.0,5.0,-5.0,-1.0
274.9,0.96,5.0,5.0,-5.0,-1.0
274.91,0.96,5.0,5.0,-5.0,-1.0
274.92,0.96,5.0,5.0,-5.0,-1.0
274.93,0.96,5.0,5.0,-4.95,-0.99
274.94,0.96,5.0,5.0,-4.9,-0.98
274.95,0.96,5.0,5.0,-4.86,-0.97
274.96,0.96,5.0,5.0,-4.81,-0.96
274.97,0.96,5.0,5.0,-4.76,-0.95
274.98,0.96,5.0,5.0,-4.71,-0.94
274.99,0.96,5.0,5.0,-4.67,-0.93
275.0,0.96,5.0,5.0,-4.62,-0.92
275.01,0.96,5.0,5.0,-4.57,-0.91
275.02,0.96,5.0,5.0,-4.52,-0.9
275.03,0.96,5.0,5.0,-4.48,-0.9
275.04,0.96,5.0,5.0,-4.43,-0.89
275.05,0.96,5.0,5.0,-4.38,-0.88
275.06,0.96,5.0,5.0,-4.33,-0.87
275.07,0.95,5.0,5.0,-4.29,-0.86
275.08,0.95,5.0,5.0,-4.24,-0.85
275.09,0.95,5.0,5.0,-4.19,-0.84
275.1,0.95,5.0,5.0,-4.14,-0.83
275.11,0.95,5.0,5.0,-4.1,-0.82
275.12,0.95,5.0,5.0,-4.05,-0.81
275.13,0.95,5.0,5.0,-4.0,-0.8
275.14,0.95,5.0,5.0,-4.04,-0.81
275.15,0.95,5.0,5.0,-4.09,-0.82
275.16,0.95,5.0,5.0,-4.13,-0.83
275.17,0.95,5.0,5.0,-4.17,-0.83
275.18,0.95,5.0,5.0,-4.22,-0.84
275.19,0.96,5.0,5.0,-4.26,-0.85
275.2,0.96,5.0,5.0,-4.3,-0.86
275.21,0.96,5.0,5.0,-4.35,-0.87
275.22,0.96,5.0,5.0,-4.39,-0.88
275.23,0.96,5.0,5.0,-4.43,-0.89
275.24,0.96,5.0,5.0,-4.48,-0.9
275.25,0.96,5.0,5.0,-4.52,-0.9
275.26,0.96,5.0,5.0,-4.57,-0.91
275.27,0.96,5.0,5.0,-4.61,-0.92
275.28,0.96,5.0,5.0,-4.65,-0.93
275.29,0.96,5.0,5.0,-4.7,-0.94
275.3,0.96,5.0,5.0,-4.74,-0.95
275.31,0.97,5.0,5.0,-4.78,-0.96
275.32,0.97,5.0,5.0,-4.83,-0.97
275.33,0.97,5.0,5.0,-4.87,-0.97
275.34,0.97,5.0,5.0,-4.91,-0.98
275.35,0.97,5.0,5.0,-4.96,-0.99
275.36,0.97,5.0,5.0,-5.0,-1.0
275.37,0.97,5.0,5.0,-4.98,-1.0
275.38,0.97,5.0,5.0,-4.95,-0.99
275.39,0.97,5.0,5.0,-4.93,-0.99
275.4,0.97,5.0,5.0,-4.91,-0.98
275.41,0.97,5.0,5.0,-4.88,-0.98
275.42,0.97,5.0,5.0,-4.86,-0.97
275.43,0.97,5.0,5.0,-4.84,-0.97
275.44,0.97,5.0,5.0,-4.81,-0.96
275.45,0.97,5.0,5.0,-4.79,-0.96
275.46,0.97,5.0,5.0,-4.77,-0.95
275.47,0.97,5.0,5.0,-4.74,-0.95
275.48,0.97,5.0,5.0,-4.72,-0.94
275.49,0.97,5.0,5.0,-4.7,-0.94
275.5,0.97,5.0,5.0,-4.67,-0.93
275.51,0.97,5.0,5.0,-4.65,-0.93
275.52,0.97,5.0,5.0,-4.63,-0.93
275.53,0.97,5.0,5.0,-4.6,-0.92
275.54,0.97,5.0,5.0,-4.58,-0.92
275.55,0.97,5.0,5.0,-4.56,-0.91
275.56,0.97,5.0,5.0,-4.53,-0.91
275.57,0.97,5.0,5.0,-4.51,-0.9
275.58,0.97,5.0,5.0,-4.49,-0.9
275.59,0.97,5.0,5.0,-4.47,-0.89
275.6,0.97,5.0,5.0,-4.44,-0.89
275.61,0.97,5.0,5.0,-4.42,-0.88
275.62,0.97,5.0,5.0,-4.4,-0.88
275.63,0.97,5.0,5.0,-4.37,-0.87
275.64,0.97,5.0,5.0,-4.35,-0.87
275.65,0.97,5.0,5.0,-4.33,-0.87
275.66,0.97,5.0,5.0,-4.3,-0.86
275.67,0.97,5.0,5.0,-4.28,-0.86
275.68,0.97,5.0,5.0,-4.26,-0.85
275.69,0.97,5.0,5.0,-4.23,-0.85
275.7,0.97,5.0,5.0,-4.21,-0.84
275.71,0.97,5.0,5.0,-4.19,-0.84
275.72,0.97,5.0,5.0,-4.16,-0.83
275.73,0.97,5.0,5.0,-4.14,-0.83
275.74,0.97,5.0,5.0,-4.12,-0.82
275.75,0.97,5.0,5.0,-4.09,-0.82
275.76,0.97,5.0,5.0,-4.07,-0.81
275.77,0.97,5.0,5.0,-4.05,-0.81
275.78,0.97,5.0,5.0,-4.02,-0.8
275.79,0.97,5.0,5.0,-4.0,-0.8
275.8,0.96,5.0,5.0,-4.06,-0.81
275.81,0.96,5.0,5.0,-4.11,-0.82
275.82,0.96,5.0,5.0,-4.17,-0.83
275.83,0.96,5.0,5.0,-4.22,-0.84
275.84,0.96,5.0,5.0,-4.28,-0.86
275.85,0.96,5.0,5.0,-4.33,-0.87
275.86,0.96,5.0,5.0,-4.39,-0.88
275.87,0.96,5.0,5.0,-4.44,-0.89
275.88,0.96,5.0,5.0,-4.5,-0.9
275.89,0.96,5.0,5.0,-4.56,-0.91
275.9,0.96,5.0,5.0,-4.61,-0.92
275.91,0.96,5.0,5.0,-4.67,-0.93
275.92,0.96,5.0,5.0,-4.72,-0.94
275.93,0.96,5.0,5.0,-4.78,-0.96
275.94,0.96,5.0,5.0,-4.83,-0.97
275.95,0.96,5.0,5.0,-4.89,-0.98
275.96,0.96,5.0,5.0,-4.94,-0.99
275.97,0.96,5.0,5.0,-5.0,-1.0
275.98,0.96,5.0,5.0,-5.0,-1.0
275.99,0.96,5.0,5.0,-5.0,-1.0
276.0,0.96,5.0,5.0,-5.0,-1.0
276.01,0.96,5.0,5.0,-5.0,-1.0
276.02,0.96,5.0,5.0,-5.0,-1.0
276.03,0.96,5.0,5.0,-5.0,-1.0
276.04,0.96,5.0,5.0,-5.0,-1.0
276.05,0.96,5.0,5.0,-5.0,-1.0
276.06,0.96,5.0,5.0,-5.0,-1.0
276.07,0.96,5.0,5.0,-5.0,-1.0
276.08,0.96,5.0,5.0,-5.0,-1.0
276.09,0.96,5.0,5.0,-5.0,-1.0
276.1,0.96,5.0,5.0,-5.0,-1.0
276.11,0.96,5.0,5.0,-5.0,-1.0
276.12,0.96,5.0,5.0,-5.0,-1.0
276.13,0.96,5.0,5.0,-5.0,-1.0
276.14,0.96,5.0,5.0,-5.0,-1.0
276.15,0.96,5.0,5.0,-5.0,-1.0
276.16,0.96,5.0,5.0,-5.0,-1.0
276.17,0.96,5.0,5.0,-5.0,-1.0
276.18,0.96,5.0,5.0,-5.0,-1.0
276.19,0.96,5.0,5.0,-5.0,-1.0
276.2,0.96,5.0,5.0,-5.0,-1.0
276.21,0.96,5.0,5.0,-5.0,-1.0
276.22,0.96,5.0,5.0,-5.0,-1.0
276.23,0.96,5.0,5.0,-5.0,-1.0
276.24,0.96,5.0,5.0,-5.0,-1.0
276.25,0.96,5.0,5.0,-5.0,-1.0
276.26,0.96,5.0,5.0,-5.0,-1.0
276.27,0.96,5.0,5.0,-5.0,-1.0
276.28,0.96,5.0,5.0,-5.0,-1.0
276.29,0.96,5.0,5.0,-5.0,-1.0
276.3,0.96,5.0,5.0,-5.0,-1.0
276.31,0.96,5.0,5.0,-5.0,-1.0
276.32,0.96,5.0,5.0,-5.0,-1.0
276.33,0.96,5.0,5.0,-5.0,-1.0
276.34,0.96,5.0,5.0,-5.0,-1.0
276.35,0.96,5.0,5.0,-5.0,-1.0
276.36,0.97,5.0,5.0,-5.0,-1.0
276.37,0.97,5.0,5.0,-5.0,-1.0
276.38,0.97,5.0,5.0,-5.0,-1.0
276.39,0.97,5.0,5.0,-5.0,-1.0
276.4,0.97,5.0,5.0,-4.98,-1.0
276.41,0.97,5.0,5.0,-4.95,-0.99
276.42,0.97,5.0,5.0,-4.93,-0.99
276.43,0.97,5.0,5.0,-4.9,-0.98
276.44,0.97,5.0,5.0,-4.88,-0.98
276.45,0.97,5.0,5.0,-4.85,-0.97
276.46,0.97,5.0,5.0,-4.83,-0.97
276.47,0.97,5.0,5.0,-4.8,-0.96
276.48,0.97,5.0,5.0,-4.78,-0.96
276.49,0.97,5.0,5.0,-4.76,-0.95
276.5,0.97,5.0,5.0,-4.73,-0.95
276.51,0.97,5.0,5.0,-4.71,-0.94
276.52,0.97,5.0,5.0,-4.68,-0.94
276.53,0.97,5.0,5.0,-4.66,-0.93
276.54,0.97,5.0,5.0,-4.63,-0.93
276.55,0.97,5.0,5.0,-4.61,-0.92
276.56,0.97,5.0,5.0,-4.59,-0.92
276.57,0.97,5.0,5.0,-4.56,-0.91
276.58,0.97,5.0,5.0,-4.54,-0.91
276.59,0.97,5.0,5.0,-4.51,-0.9
276.6,0.97,5.0,5.0,-4.49,-0.9
276.61,0.97,5.0,5.0,-4.46,-0.89
276.62,0.97,5.0,5.0,-4.44,-0.89
276.63,0.97,5.0,5.0,-4.41,-0.88
276.64,0.97,5.0,5.0,-4.39,-0.88
276.65,0.97,5.0,5.0,-4.37,-0.87
276.66,0.97,5.0,5.0,-4.34,-0.87
276.67,0.97,5.0,5.0,-4.32,-0.86
276.68,0.97,5.0,5.0,-4.29,-0.86
276.69,0.97,5.0,5.0,-4.27,-0.85
276.7,0.97,5.0,5.0,-4.24,-0.85
276.71,0.97,5.0,5.0,-4.22,-0.84
276.72,0.97,5.0,5.0,-4.2,-0.84
276.73,0.97,5.0,5.0,-4.17,-0.83
276.74,0.97,5.0,5.0,-4.15,-0.83
276.75,0.97,5.0,5.0,-4.12,-0.82
276.76,0.97,5.0,5.0,-4.1,-0.82
276.77,0.97,5.0,5.0,-4.07,-0.81
276.78,0.97,5.0,5.0,-4.05,-0.81
276.79,0.97,5.0,5.0,-4.02,-0.8
276.8,0.97,5.0,5.0,-4.0,-0.8
276.81,0.97,5.0,5.0,-4.0,-0.8
276.82,0.97,5.0,5.0,-4.0,-0.8
276.83,0.97,5.0,5.0,-4.0,-0.8
276.84,0.97,5.0,5.0,-4.0,-0.8
276.85,0.97,5.0,5.0,-4.0,-0.8
276.86,0.96,5.0,5.0,-4.0,-0.8
276.87,0.96,5.0,5.0,-4.0,-0.8
276.88,0.96,5.0,5.0,-4.0,-0.8
276.89,0.96,5.0,5.0,-4.0,-0.8
276.9,0.96,5.0,5.0,-4.0,-0.8
276.91,0.96,5.0,5.0,-4.0,-0.8
276.92,0.96,5.0,5.0,-4.0,-0.8
276.93,0.96,5.0,5.0,-4.0,-0.8
276.94,0.96,5.0,5.0,-4.0,-0.8
276.95,0.96,5.0,5.0,-4.0,-0.8
276.96,0.96,5.0,5.0,-4.0,-0.8
276.97,0.96,5.0,5.0,-4.0,-0.8
276.98,0.96,5.0,5.0,-4.0,-0.8
276.99,0.96,5.0,5.0,-4.0,-0.8
277.0,0.96,5.0,5.0,-4.03,-0.81
277.01,0.96,5.0,5.0,-4.05,-0.81
277.02,0.96,5.0,5.0,-4.08,-0.82
277.03,0.96,5.0,5.0,-4.11,-0.82
277.04,0.96,5.0,5.0,-4.13,-0.83
277.05,0.96,5.0,5.0,-4.16,-0.83
277.06,0.96,5.0,5.0,-4.18,-0.84
277.07,0.96,5.0,5.0,-4.21,-0.84
277.08,0.96,5.0,5.0,-4.24,-0.85
277.09,0.96,5.0,5.0,-4.26,-0.85
277.1,0.96,5.0,5.0,-4.29,-0.86
277.11,0.96,5.0,5.0,-4.32,-0.86
277.12,0.96,5.0,5.0,-4.34,-0.87
277.13,0.96,5.0,5.0,-4.37,-0.87
277.14,0.96,5.0,5.0,-4.39,-0.88
277.15,0.96,5.0,5.0,-4.42,-0.88
277.16,0.96,5.0,5.0,-4.45,-0.89
277.17,0.96,5.0,5.0,-4.47,-0.89
277.18,0.96,5.0,5.0,-4.5,-0.9
277.19,0.96,5.0,5.0,-4.53,-0.91
277.2,0.96,5.0,5.0,-4.55,-0.91
277.21,0.96,5.0,5.0,-4.58,-0.92
277.22,0.96,5.0,5.0,-4.61,-0.92
277.23,0.96,5.0,5.0,-4.63,-0.93
277.24,0.96,5.0,5.0,-4.66,-0.93
277.25,0.96,5.0,5.0,-4.68,-0.94
277.26,0.96,5.0,5.0,-4.71,-0.94
277.27,0.96,5.0,5.0,-4.74,-0.95
277.28,0.96,5.0,5.0,-4.76,-0.95
277.29,0.96,5.0,5.0,-4.79,-0.96
277.3,0.96,5.0,5.0,-4.82,-0.96
277.31,0.96,5.0,5.0,-4.84,-0.97
277.32,0.96,5.0,5.0,-4.87,-0.97
277.33,0.96,5.0,5.0,-4.89,-0.98
277.34,0.96,5.0,5.0,-4.92,-0.98
277.35,0.96,5.0,5.0,-4.95,-0.99
277.36,0.96,5.0,5.0,-4.97,-0.99
277.37,0.96,5.0,5.0,-5.0,-1.0
277.38,0.96,5.0,5.0,-4.95,-0.99
277.39,0.96,5.0,5.0,-4.91,-0.98
277.4,0.96,5.0,5.0,-4.86,-0.97
277.41,0.96,5.0,5.0,-4.82,-0.96
277.42,0.96,5.0,5.0,-4.77,-0.95
277.43,0.96,5.0,5.0,-4.73,-0.95
277.44,0.96,5.0,5.0,-4.68,-0.94
277.45,0.96,5.0,5.0,-4.64,-0.93
277.46,0.96,5.0,5.0,-4.59,-0.92
277.47,0.96,5.0,5.0,-4.55,-0.91
277.48,0.96,5.0,5.0,-4.5,-0.9
277.49,0.96,5.0,5.0,-4.45,-0.89
277.5,0.96,5.0,5.0,-4.41,-0.88
277.51,0.97,5.0,5.0,-4.36,-0.87
277.52,0.97,5.0,5.0,-4.32,-0.86
277.53,0.97,5.0,5.0,-4.27,-0.85
277.54,0.97,5.0,5.0,-4.23,-0.85
277.55,0.97,5.0,5.0,-4.18,-0.84
277.56,0.97,5.0,5.0,-4.14,-0.83
277.57,0.97,5.0,5.0,-4.09,-0.82
277.58,0.97,5.0,5.0,-4.05,-0.81
277.59,0.97,5.0,5.0,-4.0,-0.8
277.6,0.97,5.0,5.0,-4.0,-0.8
277.61,0.97,5.0,5.0,-4.0,-0.8
277.62,0.97,5.0,5.0,-4.0,-0.8
277.63,0.97,5.0,5.0,-4.0,-0.8
277.64,0.97,5.0,5.0,-4.0,-0.8
277.65,0.97,5.0,5.0,-4.0,-0.8
277.66,0.97,5.0,5.0,-4.0,-0.8
277.67,0.97,5.0,5.0,-4.0,-0.8
277.68,0.97,5.0,5.0,-4.0,-0.8
277.69,0.97,5.0,5.0,-4.0,-0.8
277.7,0.97,5.0,5.0,-4.0,-0.8
277.71,0.97,5.0,5.0,-4.0,-0.8
277.72,0.97,5.0,5.0,-4.0,-0.8
277.73,0.96,5.0,5.0,-4.0,-0.8
277.74,0.96,5.0,5.0,-4.0,-0.8
277.75,0.96,5.0,5.0,-4.0,-0.8
277.76,0.96,5.0,5.0,-4.0,-0.8
277.77,0.96,5.0,5.0,-4.0,-0.8
277.78,0.96,5.0,5.0,-4.0,-0.8
277.79,0.96,5.0,5.0,-4.0,-0.8
277.8,0.96,5.0,5.0,-4.0,-0.8
277.81,0.96,5.0,5.0,-4.0,-0.8
277.82,0.96,5.0,5.0,-4.0,-0.8
277.83,0.96,5.0,5.0,-4.0,-0.8
277.84,0.96,5.0,5.0,-4.0,-0.8
277.85,0.96,5.0,5.0,-4.0,-0.8
277.86,0.96,5.0,5.0,-4.0,-0.8
277.87,0.96,5.0,5.0,-4.0,-0.8
277.88,0.96,5.0,5.0,-4.0,-0.8
277.89,0.96,5.0,5.0,-4.0,-0.8
277.9,0.96,5.0,5.0,-4.0,-0.8
277.91,0.96,5.0,5.0,-4.0,-0.8
277.92,0.96,5.0,5.0,-4.0,-0.8
277.93,0.96,5.0,5.0,-4.0,-0.8
277.94,0.96,5.0,5.0,-4.0,-0.8
277.95,0.96,5.0,5.0,-4.0,-0.8
277.96,0.96,5.0,5.0,-4.0,-0.8
277.97,0.96,5.0,5.0,-4.0,-0.8
277.98,0.96,5.0,5.0,-4.0,-0.8
277.99,0.96,5.0,5.0,-4.0,-0.8
278.0,0.96,5.0,5.0,-4.0,-0.8
278.01,0.96,5.0,5.0,-4.0,-0.8
278.02,0.96,5.0,5.0,-4.0,-0.8
278.03,0.96,5.0,5.0,-4.0,-0.8
278.04,0.96,5.0,5.0,-4.0,-0.8
278.05,0.96,5.0,5.0,-4.0,-0.8
278.06,0.96,5.0,5.0,-4.0,-0.8
278.07,0.96,5.0,5.0,-4.0,-0.8
278.08,0.96,5.0,5.0,-4.0,-0.8
278.09,0.96,5.0,5.0,-4.0,-0.8
278.1,0.96,5.0,5.0,-4.0,-0.8
